id,absolute_timestamp,relative_timestamp,interrogator_timestamp,freeform,rssi,epc96,doppler,phase,antenna,rospecid,channelindex,tagseencount,accessspecid,inventoryparameterspecid,lastseentimestamp,antennastate,time (seconds),doppler (),interrogation frequency (Hz),phase (radians),prxval (),prx deoscillated moving parts (),prx moving parts (),prx linear (),wavelength ()
2,10/9/2023 16:10,15411,1696868656190030,"{""rssi"": -53, ""epc96"": ""e280116060000209e4454a0a"", ""doppler"": 761, ""phase"": 1656, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 39, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656190032, ""antennastate"": ""0""}",-53,e280116060000209e4454a0a,761,1656,1,1,39,1,0,1,1696868656190032,0,0.015411,47.5625,921750000,2.540272185,31.7023561,31.59654792,1444291.29,0.005011872,0.325242699
3,10/9/2023 16:10,29620,1696868656204241,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 312, ""phase"": 3380, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 39, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656204241, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,312,3380,1,1,39,1,0,1,1696868656204241,0,0.02962,19.5,921750000,5.184855063,16.7023561,16.59654792,45672.50082,0.158489319,0.325242699
4,10/9/2023 16:10,44596,1696868656219217,"{""rssi"": -55, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": 429, ""phase"": 1104, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 39, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656219217, ""antennastate"": ""0""}",-55,e280116060000209e4454c2a,429,1104,1,1,39,1,0,1,1696868656219217,0,0.044596,26.8125,921750000,1.69351479,33.7023561,33.59654792,2289047.434,0.003162278,0.325242699
5,10/9/2023 16:10,74849,1696868656249470,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 156, ""phase"": 1600, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 40, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656249470, ""antennastate"": ""0""}",-37,e280116060000209e445ba0a,156,1600,1,1,40,1,0,1,1696868656249470,0,0.074849,9.75,922250000,2.454369261,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
6,10/9/2023 16:10,102444,1696868656277065,"{""rssi"": -36, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -2304, ""phase"": 1600, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 40, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656277065, ""antennastate"": ""0""}",-36,e280116060000209e445ba0a,-2304,1600,1,1,40,1,0,1,1696868656277065,0,0.102444,-144,922250000,2.454369261,14.70215788,14.60596863,28879.97831,0.251188643,0.325066368
7,10/9/2023 16:10,114982,1696868656289603,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -312, ""phase"": 1568, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 40, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656289603, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,-312,1568,1,1,40,1,0,1,1696868656289603,0,0.114982,-19.5,922250000,2.405281875,16.70215788,16.60596863,45771.68103,0.158489319,0.325066368
8,10/9/2023 16:10,134202,1696868656308823,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 429, ""phase"": 1564, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 40, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656308823, ""antennastate"": ""0""}",-37,e280116060000209e445ba0a,429,1564,1,1,40,1,0,1,1696868656308823,0,0.134202,26.8125,922250000,2.399145952,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
9,10/9/2023 16:10,169351,1696868656343972,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -156, ""phase"": 1572, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 40, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656343972, ""antennastate"": ""0""}",-37,e280116060000209e445ba0a,-156,1572,1,1,40,1,0,1,1696868656343972,0,0.169351,-9.75,922250000,2.411417799,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
10,10/9/2023 16:10,188497,1696868656363118,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -117, ""phase"": 1596, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 40, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656363118, ""antennastate"": ""0""}",-37,e280116060000209e445ba0a,-117,1596,1,1,40,1,0,1,1696868656363118,0,0.188497,-7.3125,922250000,2.448233337,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
11,10/9/2023 16:10,205012,1696868656379633,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 273, ""phase"": 1540, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 40, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656379633, ""antennastate"": ""0""}",-37,e280116060000209e445ba0a,273,1540,1,1,40,1,0,1,1696868656379633,0,0.205012,17.0625,922250000,2.362330413,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
12,10/9/2023 16:10,230647,1696868656405268,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 78, ""phase"": 1576, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 40, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656405268, ""antennastate"": ""0""}",-37,e280116060000209e445ba0a,78,1576,1,1,40,1,0,1,1696868656405268,0,0.230647,4.875,922250000,2.417553722,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
13,10/9/2023 16:10,275934,1696868656450555,"{""rssi"": -52, ""epc96"": ""e280116060000209e4454a0a"", ""doppler"": 117, ""phase"": 1500, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 41, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656450555, ""antennastate"": ""0""}",-52,e280116060000209e4454a0a,117,1500,1,1,41,1,0,1,1696868656450555,0,0.275934,7.3125,922750000,2.300971182,30.70195456,30.61538423,1152227.995,0.006309573,0.324890228
14,10/9/2023 16:10,300088,1696868656474709,"{""rssi"": -53, ""epc96"": ""e280116060000209e4454a0a"", ""doppler"": -1015, ""phase"": 1604, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 41, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656474709, ""antennastate"": ""0""}",-53,e280116060000209e4454a0a,-1015,1604,1,1,41,1,0,1,1696868656474709,0,0.300088,-63.4375,922750000,2.460505184,31.70195456,31.61538423,1450569.102,0.005011872,0.324890228
15,10/9/2023 16:10,320426,1696868656495047,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 273, ""phase"": 3308, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 41, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656495047, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,273,3308,1,1,41,1,0,1,1696868656495047,0,0.320426,17.0625,922750000,5.074408446,16.70195456,16.61538423,45871.02267,0.158489319,0.324890228
16,10/9/2023 16:10,340138,1696868656514759,"{""rssi"": -54, ""epc96"": ""e280116060000209e445f01a"", ""doppler"": -156, ""phase"": 3708, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 41, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656514759, ""antennastate"": ""0""}",-54,e280116060000209e445f01a,-156,3708,1,1,41,1,0,1,1696868656514759,0,0.340138,-9.75,922750000,5.688000761,32.70195456,32.61538423,1826158.305,0.003981072,0.324890228
17,10/9/2023 16:10,361398,1696868656536019,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": 351, ""phase"": 844, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 41, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656536019, ""antennastate"": ""0""}",-54,e280116060000209e4454c2a,351,844,1,1,41,1,0,1,1696868656536019,0,0.361398,21.9375,922750000,1.294679785,32.70195456,32.61538423,1826158.305,0.003981072,0.324890228
18,10/9/2023 16:10,380078,1696868656554699,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 156, ""phase"": 3308, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 41, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656554699, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,156,3308,1,1,41,1,0,1,1696868656554699,0,0.380078,9.75,922750000,5.074408446,16.70195456,16.61538423,45871.02267,0.158489319,0.324890228
19,10/9/2023 16:10,400130,1696868656574751,"{""rssi"": -54, ""epc96"": ""e280116060000209e445f01a"", ""doppler"": 2382, ""phase"": 3744, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 41, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656574751, ""antennastate"": ""0""}",-54,e280116060000209e445f01a,2382,3744,1,1,41,1,0,1,1696868656574751,0,0.40013,148.875,922750000,5.74322407,32.70195456,32.61538423,1826158.305,0.003981072,0.324890228
20,10/9/2023 16:10,413421,1696868656588042,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -39, ""phase"": 3312, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 41, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656588042, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,-39,3312,1,1,41,1,0,1,1696868656588042,0,0.413421,-2.4375,922750000,5.080544369,16.70195456,16.61538423,45871.02267,0.158489319,0.324890228
21,10/9/2023 16:10,426349,1696868656600970,"{""rssi"": -54, ""epc96"": ""e280116060000209e445f01a"", ""doppler"": 156, ""phase"": 3780, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 41, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656600970, ""antennastate"": ""0""}",-54,e280116060000209e445f01a,156,3780,1,1,41,1,0,1,1696868656600970,0,0.426349,9.75,922750000,5.798447378,32.70195456,32.61538423,1826158.305,0.003981072,0.324890228
22,10/9/2023 16:10,450181,1696868656624802,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 273, ""phase"": 3316, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 41, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656624802, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,273,3316,1,1,41,1,0,1,1696868656624802,0,0.450181,17.0625,922750000,5.086680293,16.70195456,16.61538423,45871.02267,0.158489319,0.324890228
23,10/9/2023 16:10,470104,1696868656644725,"{""rssi"": -54, ""epc96"": ""e280116060000209e445f01a"", ""doppler"": 1289, ""phase"": 3600, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 41, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656644725, ""antennastate"": ""0""}",-54,e280116060000209e445f01a,1289,3600,1,1,41,1,0,1,1696868656644725,0,0.470104,80.5625,922750000,5.522330836,32.70195456,32.61538423,1826158.305,0.003981072,0.324890228
24,10/9/2023 16:10,490028,1696868656664649,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 78, ""phase"": 1916, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 42, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656664649, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,78,1916,1,1,42,1,0,1,1696868656664649,0,0.490028,4.875,923250000,2.93910719,16.70174613,16.62479472,45970.52594,0.158489319,0.324714279
25,10/9/2023 16:10,510432,1696868656685053,"{""rssi"": -53, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": -3125, ""phase"": 3260, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 42, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656685053, ""antennastate"": ""0""}",-53,e280116060000209e4454c2a,-3125,3260,1,1,42,1,0,1,1696868656685053,0,0.510432,-195.3125,923250000,5.000777369,31.70174613,31.62479472,1453715.672,0.005011872,0.324714279
26,10/9/2023 16:10,522854,1696868656697475,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 0, ""phase"": 1908, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 42, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656697475, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,0,1908,1,1,42,1,0,1,1696868656697475,0,0.522854,0,923250000,2.926835343,16.70174613,16.62479472,45970.52594,0.158489319,0.324714279
27,10/9/2023 16:10,549876,1696868656724497,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -195, ""phase"": 1928, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 42, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656724497, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,-195,1928,1,1,42,1,0,1,1696868656724497,0,0.549876,-12.1875,923250000,2.957514959,16.70174613,16.62479472,45970.52594,0.158489319,0.324714279
28,10/9/2023 16:10,570080,1696868656744701,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 0, ""phase"": 1924, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 42, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656744701, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,0,1924,1,1,42,1,0,1,1696868656744701,0,0.57008,0,923250000,2.951379036,16.70174613,16.62479472,45970.52594,0.158489319,0.324714279
29,10/9/2023 16:10,582838,1696868656757459,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -78, ""phase"": 1912, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 42, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656757459, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,-78,1912,1,1,42,1,0,1,1696868656757459,0,0.582838,-4.875,923250000,2.932971266,16.70174613,16.62479472,45970.52594,0.158489319,0.324714279
30,10/9/2023 16:10,595254,1696868656769875,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 468, ""phase"": 1884, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 42, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656769875, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,468,1884,1,1,42,1,0,1,1696868656769875,0,0.595254,29.25,923250000,2.890019804,16.70174613,16.62479472,45970.52594,0.158489319,0.324714279
31,10/9/2023 16:10,620462,1696868656795083,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 312, ""phase"": 1892, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 42, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656795083, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,312,1892,1,1,42,1,0,1,1696868656795083,0,0.620462,19.5,923250000,2.902291651,16.70174613,16.62479472,45970.52594,0.158489319,0.324714279
32,10/9/2023 16:10,632978,1696868656807599,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 156, ""phase"": 1884, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 42, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656807599, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,156,1884,1,1,42,1,0,1,1696868656807599,0,0.632978,9.75,923250000,2.890019804,16.70174613,16.62479472,45970.52594,0.158489319,0.324714279
33,10/9/2023 16:10,645306,1696868656819927,"{""rssi"": -53, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": 3359, ""phase"": 3124, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 42, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656819927, ""antennastate"": ""0""}",-53,e280116060000209e4454c2a,3359,3124,1,1,42,1,0,1,1696868656819927,0,0.645306,209.9375,923250000,4.792155981,31.70174613,31.62479472,1453715.672,0.005011872,0.324714279
34,10/9/2023 16:10,659790,1696868656834411,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 78, ""phase"": 1924, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 42, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656834411, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,78,1924,1,1,42,1,0,1,1696868656834411,0,0.65979,4.875,923250000,2.951379036,16.70174613,16.62479472,45970.52594,0.158489319,0.324714279
35,10/9/2023 16:10,680635,1696868656855256,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 78, ""phase"": 2172, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 43, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656855256, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,78,2172,1,1,43,1,0,1,1696868656855256,0,0.680635,4.875,923750000,3.331806271,16.70153261,16.63420013,46070.191,0.158489319,0.32453852
36,10/9/2023 16:10,692642,1696868656867263,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 234, ""phase"": 2156, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 43, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656867263, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,234,2156,1,1,43,1,0,1,1696868656867263,0,0.692642,14.625,923750000,3.307262579,16.70153261,16.63420013,46070.191,0.158489319,0.32453852
37,10/9/2023 16:10,706194,1696868656880815,"{""rssi"": -57, ""epc96"": ""e280116060000209e4454a0a"", ""doppler"": 1660, ""phase"": 3748, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 43, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656880815, ""antennastate"": ""0""}",-57,e280116060000209e4454a0a,1660,3748,1,1,43,1,0,1,1696868656880815,0,0.706194,103.75,923750000,5.749359993,35.70153261,35.63420013,3659485.349,0.001995262,0.32453852
38,10/9/2023 16:10,721506,1696868656896127,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 273, ""phase"": 2156, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 43, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656896127, ""antennastate"": ""0""}",-37,e280116060000209e445ba0a,273,2156,1,1,43,1,0,1,1696868656896127,0,0.721506,17.0625,923750000,3.307262579,15.70153261,15.63420013,36594.85349,0.199526231,0.32453852
39,10/9/2023 16:10,750131,1696868656924752,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": 117, ""phase"": 3648, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 43, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656924752, ""antennastate"": ""0""}",-54,e280116060000209e4454c2a,117,3648,1,1,43,1,0,1,1696868656924752,0,0.750131,7.3125,923750000,5.595961914,32.70153261,32.63420013,1834087.339,0.003981072,0.32453852
40,10/9/2023 16:10,764630,1696868656939251,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -117, ""phase"": 2168, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 43, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656939251, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,-117,2168,1,1,43,1,0,1,1696868656939251,0,0.76463,-7.3125,923750000,3.325670348,16.70153261,16.63420013,46070.191,0.158489319,0.32453852
41,10/9/2023 16:10,777226,1696868656951847,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -78, ""phase"": 2168, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 43, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656951847, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,-78,2168,1,1,43,1,0,1,1696868656951847,0,0.777226,-4.875,923750000,3.325670348,16.70153261,16.63420013,46070.191,0.158489319,0.32453852
42,10/9/2023 16:10,790558,1696868656965179,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -117, ""phase"": 2164, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 43, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656965179, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,-117,2164,1,1,43,1,0,1,1696868656965179,0,0.790558,-7.3125,923750000,3.319534425,16.70153261,16.63420013,46070.191,0.158489319,0.32453852
43,10/9/2023 16:10,810075,1696868656984696,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": -156, ""phase"": 3632, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 43, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656984696, ""antennastate"": ""0""}",-54,e280116060000209e4454c2a,-156,3632,1,1,43,1,0,1,1696868656984696,0,0.810075,-9.75,923750000,5.571418222,32.70153261,32.63420013,1834087.339,0.003981072,0.32453852
44,10/9/2023 16:10,824078,1696868656998699,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 39, ""phase"": 2160, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 43, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868656998699, ""antennastate"": ""0""}",-37,e280116060000209e445ba0a,39,2160,1,1,43,1,0,1,1696868656998699,0,0.824078,2.4375,923750000,3.313398502,15.70153261,15.63420013,36594.85349,0.199526231,0.32453852
45,10/9/2023 16:10,884365,1696868657058986,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -78, ""phase"": 3896, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 44, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868657058986, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,-78,3896,1,1,44,1,0,1,1696868657058986,0,0.884365,-4.875,924250000,5.97638915,16.701314,16.64360044,46170.01803,0.158489319,0.324362952
46,10/9/2023 16:10,909209,1696868657083830,"{""rssi"": -40, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -156, ""phase"": 3060, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 44, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868657083830, ""antennastate"": ""0""}",-40,e280116060000209e445ba0a,-156,3060,1,1,44,1,0,1,1696868657083830,0,0.909209,-9.75,924250000,4.693981211,18.701314,18.64360044,73174.54727,0.1,0.324362952
47,10/9/2023 16:10,939170,1696868657113791,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -156, ""phase"": 3924, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 44, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868657113791, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,-156,3924,1,1,44,1,0,1,1696868657113791,0,0.93917,-9.75,924250000,6.019340612,16.701314,16.64360044,46170.01803,0.158489319,0.324362952
48,10/9/2023 16:10,951828,1696868657126449,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454a0a"", ""doppler"": 3789, ""phase"": 2008, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 44, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868657126449, ""antennastate"": ""0""}",-54,e280116060000209e4454a0a,3789,2008,1,1,44,1,0,1,1696868657126449,0,0.951828,236.8125,924250000,3.080233422,32.701314,32.64360044,1838061.524,0.003981072,0.324362952
49,10/9/2023 16:10,964454,1696868657139075,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454a0a"", ""doppler"": 2539, ""phase"": 2056, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 44, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868657139075, ""antennastate"": ""0""}",-54,e280116060000209e4454a0a,2539,2056,1,1,44,1,0,1,1696868657139075,0,0.964454,158.6875,924250000,3.1538645,32.701314,32.64360044,1838061.524,0.003981072,0.324362952
50,10/9/2023 16:10,976636,1696868657151257,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -39, ""phase"": 3908, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 44, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868657151257, ""antennastate"": ""0""}",-38,e280116060000209e445ba0a,-39,3908,1,1,44,1,0,1,1696868657151257,0,0.976636,-2.4375,924250000,5.994796919,16.701314,16.64360044,46170.01803,0.158489319,0.324362952
51,10/9/2023 16:10,989166,1696868657163787,"{""rssi"": -56, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": 507, ""phase"": 1716, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 44, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868657163787, ""antennastate"": ""0""}",-56,e280116060000209e4454c2a,507,1716,1,1,44,1,0,1,1696868657163787,0,0.989166,31.6875,924250000,2.632311032,34.701314,34.64360044,2913131.197,0.002511886,0.324362952
